i;dDE / dP;distance;type;parentWeight;crossover;population;iterations;distance;weights ->;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0.2678862298;0.3328387473;0.3088001694;0.150026469;0.2845799587;0.1934254407;0.381080938;0.3074479911;0.3202053888;0.3410089461;0.2844740882;0.2271452014;0.2961727807;0.305383516;0.2666349055;0.1826266476;0.2012598592;0.205282939;0.3024191414;0.2461489598;0.3682176698;0.2605473506;0.2161346673;0.2566301413;0.2066063205;0.1935313112;0.2647292361;0.347096501;0.117198666;0.24313165;0.22381028;0.2540788268;0.1807477186;0.2894659538;0.1896065766;0.1512590245;0.147963376;0.2345932621;0.1706472625;0.1678498093;0.2829691253;0.2036765997;0.225559068;0.1447658882;0.1968563308;0.1765354057;0.1480514962;0.1425790197;0.3380247747;0.4407276163;0.4661332078;0.4559347459;0.400159258;0.4058974959;0.3894347745;0.2989801647;0.3309789981;0.3431404649;0.3691300281;0.3000327393;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0.2678862298;0.3072439192;0.2456316848;0.150026469;0.2845799587;0.1700280557;0.3769519877;0.2295802234;0.3054364512;0.3250754327;0.2772219575;0.2252395321;0.2738341009;0.2451961251;0.2026891112;0.1826266476;0.2003070245;0.193690117;0.2817214547;0.2461489598;0.332856916;0.201630406;0.1675400985;0.2376793182;0.2066063205;0.1935313112;0.2647292361;0.3200995183;0.117198666;0.24313165;0.22381028;0.2265811182;0.1587871651;0.2284824628;0.1419260129;0.1135176381;0.1408616035;0.2254959502;0.1464702776;0.1671457906;0.2475247525;0.1929043967;0.2112164852;0.1447658882;0.1968563308;0.1765354057;0.0887845048;0.1425790197;0.3380247747;0.4174816915;0.4566250883;0.3665385337;0.400159258;0.3664872455;0.3867209433;0.2688997006;0.289536461;0.3138593947;0.3147801684;0.2927833123;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0.2167648164;0.2009962376;0.2456316848;0.150026469;0.2126409401;0.1700280557;0.3562013657;0.1996188661;0.3054364512;0.3113122651;0.1612937378;0.1906198719;0.2641469483;0.2375734477;0.2026891112;0.175374517;0.1438780372;0.193690117;0.2211105818;0.1675400985;0.2708167911;0.189825843;0.1675400985;0.2149171563;0.2066063205;0.163993436;0.2373087714;0.3154941507;0.089513525;0.1891376846;0.2217458049;0.1844179652;0.0881954666;0.2150284942;0.1419260129;0.1106415449;0.1322925226;0.1693273858;0.1036324159;0.1391610443;0.2270197434;0.1539722499;0.2053038286;0.1329150691;0.1968563308;0.1525256626;0.0887845048;0.1247136967;0.3380247747;0.3865343728;0.4566250883;0.3180667542;0.400159258;0.3577814182;0.3663672094;0.2688997006;0.2701248889;0.3138593947;0.3147801684;0.2751040644;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0.2059892244;0.1554236659;0.2108969607;0.1408681842;0.1763802869;0.1567942406;0.2983431264;0.1996188661;0.3054364512;0.2646763009;0.1609761262;0.1580646869;0.1702397967;0.2350325552;0.179450532;0.172939495;0.1438780372;0.1565295643;0.1724630777;0.1475835054;0.2708167911;0.1863321158;0.1563707586;0.1360965539;0.1871261447;0.1410724684;0.182309036;0.2973373564;0.083002488;0.1512889736;0.2013127945;0.1672471738;0.0881954666;0.1839492392;0.13752202;0.0994893467;0.0988378918;0.1693273858;0.1036324159;0.1088295688;0.2270197434;0.1528599028;0.1618077508;0.119437667;0.1907661969;0.1525256626;0.0887845048;0.1247136967;0.3155154962;0.3865343728;0.4566250883;0.3180667542;0.3977703874;0.3576878072;0.3212614636;0.261555015;0.2701248889;0.3138593947;0.3030402245;0.2664515224;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0.1917679489;0.1554236659;0.1850047654;0.119481207;0.1739452649;0.1567942406;0.2983431264;0.1996188661;0.1889259436;0.2625059552;0.1609761262;0.1516595204;0.1702397967;0.1945900164;0.1295855169;0.135090784;0.1438780372;0.1565295643;0.1697633794;0.1475835054;0.2708167911;0.1648404002;0.1350378487;0.1335027262;0.1817796834;0.1196866233;0.162564184;0.1563178233;0.0616695781;0.0926367053;0.1610819967;0.1156736939;0.0604062408;0.1273720698;0.0954785672;0.0512414157;0.080819345;0.1454396056;0.0904876474;0.1088295688;0.2211611694;0.1222996312;0.1618077508;0.119437667;0.1907661969;0.1525256626;0.0877406634;0.1247136967;0.2893430375;0.3716985589;0.4014591669;0.3033002063;0.3743969273;0.3576878072;0.3212614636;0.2548652695;0.2701248889;0.2783104916;0.2714686623;0.2664515224;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0.1672096229;0.1167929627;0.1837339828;0.1056643727;0.1150812556;0.1383727701;0.2428669737;0.1333439204;0.1889259436;0.1904610661;0.1609761262;0.0940130221;0.1586469747;0.1358848129;0.1295855169;0.135090784;0.110475888;0.1356730718;0.1490656927;0.1251918903;0.1855380869;0.1402784395;0.1098406649;0.1335027262;0.1817796834;0.1196866233;0.11190514;0.1563178233;0.0616695781;0.0926367053;0.1610819967;0.1156736939;0.0604062408;0.1273720698;0.0954785672;0.0512414157;0.080819345;0.1118675901;0.0904876474;0.092637137;0.2021208038;0.0872899713;0.1496311907;0.1063669107;0.1907661969;0.1271820449;0.0792739504;0.1199610628;0.2893430375;0.3716985589;0.3850788421;0.3033002063;0.3415616657;0.3373274046;0.3212614636;0.2548652695;0.2701248889;0.278170167;0.2680542563;0.264533932;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0.1653928079;0.1140904033;0.1336969184;0.1034939121;0.1150812556;0.1274151712;0.2008363771;0.1016356995;0.1889259436;0.1904610661;0.1363612302;0.092160288;0.1586469747;0.1358848129;0.1295855169;0.093377799;0.1099994706;0.1351966545;0.127573977;0.0579111746;0.1855380869;0.1269916892;0.0965009793;0.100100577;0.1259859192;0.1196866233;0.11190514;0.1563178233;0.0616695781;0.0815732359;0.12106294;0.1052245646;0.0604062408;0.1189119323;0.0954785672;0.0512414157;0.065735415;0.1062918183;0.0904876474;0.07462599;0.166207745;0.0872899713;0.1351715256;0.086034623;0.1891421611;0.1230064374;0.0628624449;0.1199610628;0.2512170434;0.3716985589;0.3677100494;0.3033002063;0.3232938311;0.336110461;0.2938892008;0.2267028443;0.2701248889;0.2764394967;0.2680542563;0.264533932;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0.1477258489;0.1140904033;0.1336439691;0.0794600318;0.1122227516;0.1126462337;0.1878143031;0.0637340533;0.1558943412;0.1904610661;0.1243978614;0.0903075539;0.1515536499;0.118416177;0.1026414695;0.093377799;0.0949129215;0.1177280186;0.127573977;0.0579111746;0.1674342279;0.1257741782;0.076914933;0.0998359007;0.099888836;0.1074585782;0.11190514;0.1256153724;0.0457360648;0.0815732359;0.1016356995;0.0920867705;0.0521636738;0.0826625933;0.0751027598;0.0311087633;0.0608639512;0.1062918183;0.0835631712;0.0693458492;0.1607592712;0.0776301153;0.1092963353;0.0785407227;0.15045531;0.1230064374;0.0618765948;0.1105703161;0.2043668964;0.3235057879;0.3382913627;0.3033002063;0.3232938311;0.3226772759;0.2727868239;0.2267028443;0.2694232658;0.266429674;0.2581384471;0.2621486366;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0.1098233304;0.0865878862;0.1300434184;0.0673372155;0.1122227516;0.1015827643;0.1672754222;0.0637340533;0.1154518024;0.166216717;0.0999947065;0.0811497539;0.1371552591;0.1133873273;0.1026414695;0.0693451908;0.0908369065;0.1120110105;0.127573977;0.0565348579;0.1482187285;0.1235508973;0.076914933;0.0998359007;0.099888836;0.0955481446;0.11190514;0.1189455296;0.0383780636;0.0815732359;0.0495474035;0.0865872288;0.0487488961;0.0826625933;0.0751027598;0.0311087633;0.040321634;0.1062918183;0.0835631712;0.0693458492;0.1488663659;0.0776301153;0.1092963353;0.0728476821;0.1030102662;0.0909354521;0.0618765948;0.1105703161;0.2043668964;0.3173163241;0.3382913627;0.3033002063;0.3101316221;0.3226772759;0.2727868239;0.2267028443;0.2630618832;0.2648861032;0.2344714687;0.2437210608;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0.1063776469;0.0775263632;0.1272371069;0.0636844891;0.1087819597;0.09258377;0.1557355354;0.0637340533;0.1154518024;0.0931660579;0.0967656556;0.0811497539;0.0833200995;0.0905722302;0.0891429781;0.0649515642;0.0696098671;0.0780265735;0.1120110105;0.0510825261;0.1482187285;0.0989889365;0.076914933;0.0636281827;0.0801439839;0.0708273781;0.0968185909;0.0999417712;0.0383780636;0.0815732359;0.0495474035;0.0865872288;0.0363850456;0.0826625933;0.0423957722;0.0311087633;0.0358610166;0.1012442775;0.0694208086;0.0674684658;0.12267854;0.0719512909;0.0975881044;0.0656442431;0.0979061539;0.0909354521;0.0618765948;0.09419377;0.1226683376;0.3134420033;0.3179571664;0.2975810988;0.3101316221;0.3226772759;0.2638031069;0.225813997;0.2563730764;0.2185322045;0.1718896165;0.2347878958;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0.1063776469;0.0775263632;0.0742878323;0.049126522;0.0959186914;0.0715684718;0.1421841088;0.0637340533;0.114551903;0.072627177;0.075485681;0.0731035943;0.068974644;0.0696098671;0.0796146313;0.0550526706;0.0584405272;0.0780265735;0.0806733365;0.0510825261;0.1245566672;0.0920544174;0.0748504579;0.0428246255;0.050659044;0.053094066;0.0611931608;0.0999417712;0.031337674;0.0815732359;0.0447832301;0.0706385579;0.029908743;0.0710299042;0.0423957722;0.0258848389;0.0358610166;0.0893884259;0.0694208086;0.0632443532;0.12267854;0.0706633101;0.0975881044;0.0654118741;0.0979061539;0.0780606623;0.0572372999;0.0715758131;0.1226683376;0.3052208835;0.3024240998;0.2849240578;0.3101316221;0.3194008893;0.2638031069;0.225813997;0.2563730764;0.2185322045;0.1718896165;0.2347878958;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0.0857035459;0.0505537597;0.0742878323;0.0464796188;0.0737388174;0.0592874914;0.1215393574;0.0637340533;0.114551903;0.072627177;0.0634164417;0.0435657191;0.068974644;0.0599756498;0.0500238209;0.0298025515;0.0536763538;0.0780265735;0.0806733365;0.0487533746;0.1231803504;0.0693981261;0.0584934625;0.0428246255;0.050659044;0.0385368694;0.057381822;0.0768619978;0.031337674;0.0424011434;0.0420835318;0.0706385579;0.028436856;0.0616297515;0.0423957722;0.0258848389;0.0358610166;0.0710177251;0.0597382783;0.0401877383;0.1072119046;0.0538024706;0.0910900363;0.0492041362;0.0979061539;0.0780606623;0.0477847367;0.0715758131;0.1208849472;0.3038034491;0.2568133679;0.2849240578;0.2992646026;0.29754271;0.261650758;0.1912892964;0.2166144347;0.2175499322;0.1718896165;0.2337589449;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0.0691642651;0.047374278;0.0672455787;0.0445209105;0.0444126833;0.0553173469;0.1193160764;0.0566936636;0.0486475041;0.072627177;0.0634164417;0.0435657191;0.0679159388;0.0599756498;0.0500238209;0.0216505214;0.0381663226;0.0778148325;0.0806733365;0.0474829284;0.1128050394;0.0611402255;0.0481181515;0.0428246255;0.050659044;0.0368429411;0.0474829284;0.0703509608;0.0308612567;0.023609126;0.0420835318;0.0706385579;0.0226670592;0.0494683039;0.0423957722;0.0258848389;0.0324568611;0.0710177251;0.0597382783;0.0389557055;0.0895190111;0.049821439;0.0772743238;0.0492041362;0.0979061539;0.0740590385;0.0477847367;0.0691708658;0.0939412927;0.2755492558;0.2484819958;0.2849240578;0.2688182116;0.26398315;0.257533221;0.1912892964;0.1811590813;0.2175499322;0.1718896165;0.2337589449;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0.068600426;0.0429230036;0.0672455787;0.039015352;0.0444126833;0.0553173469;0.1079879308;0.0466888995;0.0486475041;0.072627177;0.0634164417;0.0205388809;0.0679159388;0.0501826266;0.0497591446;0.0189508231;0.0354666243;0.0778148325;0.0494944683;0.033772696;0.1128050394;0.0525117781;0.0401249272;0.0428246255;0.0254089249;0.0368429411;0.040283733;0.0556878937;0.0210152983;0.023609126;0.0150865492;0.0631836236;0.0198999117;0.0494683039;0.0423957722;0.0258848389;0.0324568611;0.0641507219;0.0460066897;0.0378410091;0.0895190111;0.049821439;0.0728251961;0.0492041362;0.0872339191;0.0740590385;0.0446532127;0.0691708658;0.0939412927;0.2717694307;0.2484819958;0.2742827677;0.2688182116;0.2630938451;0.2527606214;0.1912892964;0.1492586183;0.2023480986;0.1500935454;0.2337589449;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0.068600426;0.035239256;0.0671926295;0.0327157226;0.0444126833;0.0496003388;0.097665555;0.0453125827;0.0486475041;0.072627177;0.0574347573;0.0205388809;0.0423482081;0.0422423376;0.0369488116;0.0118574983;0.0298025515;0.0575935631;0.0458948706;0.0326081203;0.0983537134;0.0505531735;0.0282674289;0.0391720925;0.0254089249;0.0358901064;0.040283733;0.0556878937;0.0197977873;0.023609126;0.0150865492;0.0496180874;0.012304975;0.0471770166;0.0423957722;0.0235957035;0.0220096255;0.0641507219;0.0392582595;0.0378410091;0.0701857168;0.04548914;0.050052687;0.0492041362;0.0652514355;0.0740590385;0.0383901647;0.061440678;0.0939412927;0.2717694307;0.2484819958;0.2710950684;0.2684903274;0.2630938451;0.2466311061;0.1059131737;0.1311567426;0.2023480986;0.1500935454;0.2326832234;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0.0579501316;0.0339144719;0.0615800064;0.0252514558;0.030120163;0.0481710868;0.0772854799;0.0363135885;0.0486475041;0.072627177;0.0475887989;0.0142925202;0.0423482081;0.0356783654;0.0347255307;0.0118574983;0.0282674289;0.0513472024;0.0458948706;0.0237149966;0.0785029908;0.0403366683;0.023397385;0.0292202636;0.0246678312;0.0304907099;0.0380075168;0.0418188555;0.0192154994;0.0173098301;0.0137631676;0.0375190956;0.012304975;0.0238528876;0.033763946;0.015202207;0.0220096255;0.0560511797;0.0392582595;0.0378410091;0.0701857168;0.0440255254;0.050052687;0.0393865458;0.0541151905;0.0718552456;0.0383901647;0.061440678;0.093893093;0.2717694307;0.2484819958;0.2483123945;0.2684903274;0.2561198221;0.2466311061;0.1059131737;0.1089386781;0.2023480986;0.1118334892;0.2326364529;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0.0571983461;0.0233161995;0.0392354125;0.0252514558;0.030120163;0.0283732995;0.0705097666;0.0332433434;0.0486475041;0.0574876926;0.0404425388;0.0142925202;0.0423482081;0.0296437457;0.0347255307;0.0103223757;0.0187390821;0.0416600498;0.0429834313;0.0176274416;0.0785029908;0.0331904081;0.015668837;0.0266793711;0.0215975862;0.0258853422;0.0242972844;0.0367900058;0.0160923191;0.0173098301;0.011804563;0.0375190956;0.012304975;0.0190353093;0.0336465062;0.015202207;0.0188402395;0.052588332;0.0387888035;0.0363156351;0.0701857168;0.0440255254;0.0457206416;0.0331125828;0.0508671191;0.0703473873;0.0383901647;0.061440678;0.093893093;0.2717694307;0.246975759;0.2472810801;0.2583727575;0.2561198221;0.2457888827;0.1059131737;0.1089386781;0.2023480986;0.1118334892;0.231513961;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0.0342062398;0.0233161995;0.03722334;0.0240338804;0.023185644;0.0283732995;0.0372664232;0.0332433434;0.0409718914;0.0574876926;0.0375310995;0.0078873538;0.0397543804;0.0296437457;0.0343549839;0.0103223757;0.0142925202;0.0299613573;0.0348314012;0.0158805781;0.0785029908;0.0320787677;0.0133926208;0.0200095283;0.0109046636;0.0203800752;0.0220740035;0.0367900058;0.0098988937;0.0149277434;0.008946059;0.0311029636;0.012304975;0.0190353093;0.0336465062;0.015202207;0.0188402395;0.0488320225;0.0277565871;0.0261073629;0.0701857168;0.0414495638;0.0358857277;0.0214360404;0.043500957;0.0679696109;0.0383901647;0.061440678;0.0589964814;0.2717694307;0.2468816192;0.2414682168;0.2464284041;0.2471331617;0.2303013288;0.1033401946;0.0918658497;0.1603910379;0.0647333957;0.2295496001;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0.0342062398;0.0233161995;0.022556391;0.0221810482;0.0223386798;0.0247737018;0.0372664232;0.0290614578;0.0409718914;0.0574876926;0.0363665237;0.0078873538;0.0317611561;0.0243502197;0.0250913133;0.0096871526;0.0116457572;0.0213858451;0.0345667249;0.0158805781;0.0618813191;0.0302260336;0.0132867503;0.0184214705;0.0096871526;0.0199036578;0.017098089;0.0287438463;0.0098988937;0.0094224763;0.0087343179;0.0278643446;0.012304975;0.0190353093;0.0295361127;0.0125608969;0.0188402395;0.0470712525;0.0277565871;0.0261073629;0.0636241139;0.0355365611;0.0353003161;0.0194028117;0.035728786;0.0555587775;0.0368823939;0.0426591846;0.0566828939;0.2717694307;0.2468816192;0.2307800488;0.2464284041;0.2390358062;0.2300673779;0.0847679641;0.0918658497;0.144581131;0.0635640786;0.2263224358;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0.0342062398;0.0174871496;0.022556391;0.0132874537;0.0169922185;0.015668837;0.0372664232;0.0235561908;0.0286379758;0.0528823249;0.0353607538;0.0075168069;0.0317611561;0.0243502197;0.023185644;0.0096871526;0.01016357;0.0213858451;0.0296437457;0.0123339156;0.0507649145;0.0223386798;0.0102694405;0.0183156;0.0091048648;0.0158805781;0.0131808798;0.0287438463;0.0098988937;0.0093695411;0.0075697422;0.0278643446;0.012304975;0.0153927501;0.0270111568;0.0125608969;0.0179598544;0.0470712525;0.0277565871;0.0261073629;0.0636241139;0.0320824308;0.0353003161;0.0194028117;0.035728786;0.0555007829;0.0259220598;0.0370476409;0.0434761652;0.2717694307;0.2468816192;0.2301706357;0.2047871095;0.2390358062;0.225247988;0.0847679641;0.0632396277;0.144581131;0.0632834425;0.223703288;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0.0320761809;0.0166392878;0.0218151011;0.0132874537;0.0167275422;0.015668837;0.0372664232;0.0160393838;0.0286379758;0.0291143931;0.0212270393;0.0075168069;0.0273675295;0.0187920174;0.0139219734;0.0096871526;0.0091578;0.0166216717;0.0292202636;0.0121221746;0.0507649145;0.0223386798;0.0102694405;0.0154041607;0.0079932243;0.0141866497;0.0131808798;0.0287438463;0.0098988937;0.008946059;0.0059287491;0.0278643446;0.0091256991;0.0153927501;0.02501468;0.0125608969;0.0179598544;0.0447822514;0.025115897;0.0220592549;0.0636241139;0.0309700837;0.032607423;0.0194028117;0.0223884925;0.0555007829;0.0259220598;0.0324667888;0.0434761652;0.2598157335;0.2468816192;0.2301706357;0.1847861727;0.237491224;0.225247988;0.0803237275;0.0632396277;0.144581131;0.0632834425;0.2214583041;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0.0248089212;0.0125589529;0.0218151011;0.0105876125;0.012810333;0.0145571965;0.0305965804;0.0122280451;0.0254089249;0.0291143931;0.0173098301;0.005081785;0.026255889;0.0114869515;0.0131279445;0.006511037;0.0082049653;0.0166216717;0.027261659;0.0097930231;0.0437774602;0.0220210682;0.0102694405;0.0149806786;0.0039701445;0.0110105341;0.0113281457;0.0243502197;0.0085755121;0.0061404902;0.005293526;0.0267644363;0.0091256991;0.0147464896;0.0246036406;0.010389153;0.0105059279;0.0433736354;0.0237075289;0.0220592549;0.0636241139;0.0291552017;0.0324903407;0.0192866272;0.0223884925;0.054340892;0.0235444212;0.0324667888;0.042030173;0.2598157335;0.2468816192;0.2124507782;0.1847861727;0.2333255324;0.2237039117;0.0784056886;0.0632396277;0.1438795079;0.0632834425;0.2214583041;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0.023367999;0.0119230565;0.0218151011;0.0103229222;0.012810333;0.007940289;0.0280027526;0.0082049653;0.0204330104;0.0274204648;0.0139219734;0.0044465619;0.0182626648;0.0113281457;0.0131279445;0.006511037;0.0080990948;0.0156159018;0.0265205653;0.0089989942;0.0357842359;0.0209094278;0.0087872532;0.013233815;0.0039701445;0.0080990948;0.0113281457;0.0194801757;0.0071462601;0.005081785;0.0044465619;0.022425909;0.008242567;0.0147464896;0.0240164416;0.0102717615;0.0105059279;0.0426693274;0.0237075289;0.0220592549;0.0619837132;0.025466893;0.025406861;0.0153944464;0.0223884925;0.054340892;0.0209348179;0.0316078791;0.042030173;0.2598157335;0.2468816192;0.1519313707;0.1753712118;0.2313128949;0.2183698297;0.0784056886;0.0632396277;0.1214275691;0.0632834425;0.2197277957;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0.0216764816;0.0117110911;0.0153023404;0.0071995765;0.0119104335;0.0070403896;0.0280027526;0.0078344185;0.0204330104;0.0249325075;0.0139219734;0.003652533;0.0182626648;0.0113281457;0.0093166058;0.0059287491;0.0080990948;0.0147160023;0.020750622;0.0085755121;0.029696681;0.0150336139;0.0075168069;0.0092107353;0.0039701445;0.0075168069;0.0082049653;0.0194801757;0.0070403896;0.0050288497;0.0044465619;0.0191872899;0.008242567;0.0147464896;0.023135643;0.0090978459;0.0050475408;0.0288179364;0.0237075289;0.0167791141;0.0540160525;0.0190855336;0.025406861;0.0153944464;0.0209384606;0.0476715189;0.0209348179;0.0297755383;0.042030173;0.2598157335;0.2468816192;0.1519313707;0.1689072088;0.1542241985;0.2183698297;0.0777039671;0.0598718368;0.1214275691;0.0632834425;0.2197277957;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0.0192958276;0.0111811775;0.015037594;0.0070937004;0.0110105341;0.0060875549;0.0280027526;0.006722778;0.0151394844;0.0178921179;0.0134984913;0.0035995977;0.0126515272;0.0110634694;0.0053464613;0.0041289503;0.0079932243;0.0111164046;0.0138690382;0.0061404902;0.0265735006;0.0127044624;0.0057699434;0.0088931237;0.0038113387;0.0068286486;0.0082049653;0.0188978879;0.0054523318;0.0046583029;0.0032819861;0.0158264589;0.0070650574;0.0122789495;0.0184380505;0.0062217527;0.0050475408;0.0288179364;0.0206560648;0.0150777354;0.04511102;0.0190855336;0.025406861;0.0138840479;0.0209384606;0.0476715189;0.0157156112;0.0297755383;0.0341254157;0.2598157335;0.2468816192;0.1131633227;0.1241275938;0.1542241985;0.2164046416;0.0636695359;0.0557088732;0.0703961832;0.0632834425;0.1701042982;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
